City,Zip,Station,Address,Base,Discount,Lat,Long,Net
Scaggsville / Laurel,20723,Weis,"9250 Washington Blvd N, 20723",3.69,-,42.739557,-83.0334814,3.69
Scaggsville / Laurel,20723,7-Eleven,"9651 Washington Blvd N, 20723",3.79,7-Eleven,42.739557,-83.0334814,3.76
Scaggsville / Laurel,20723,Exxon,"9275 All Saints Rd, 20723",3.89,Exxon,39.1189484,-76.8513125,3.86
Scaggsville / Laurel,20723,Exxon,"8850 Gorman Rd, 20723",4.09,Exxon,39.1315805,-76.8205188,4.06
Columbia (Town Center),21044,Exxon,"10141 Little Patuxent Pkwy, 21044",4.59,Exxon,39.2181995,-76.8577067,4.56
Columbia (East),21045,Liberty,"6425 Dobbin Center Way, 21045",3.75,-,39.1968235,-76.8216821,3.75
Columbia (East),21045,Mobil,"6251 Columbia Crossing Cir, 21045",3.89,Mobil,39.1995215,-76.8147128,3.86
Columbia (East),21045,Exxon,"6004 Foreland Garth, 21045",3.85,Exxon,39.2049806,-76.8164844,3.82
Columbia (East),21045,7-Eleven,"8251 Snowden River Pkwy, 21045",3.89,7-Eleven,39.2090716,-76.8034905,3.86
Columbia (East),21045,Exxon,"7100 Minstrel Way, 21045",3.89,Exxon,39.177736,-76.84448,3.86
Columbia (East),21045,Shell,"7248 Cradlerock Way, 21045",3.89,Shell,39.1862523,-76.8457193,3.84
Columbia (East),21045,7-Eleven,"5901 Stevens Forest Rd, 21045",3.85,7-Eleven,39.210533,-76.847772,3.82
Columbia (South),21046,Shell,"9101 Snowden River Pkwy, 21046",3.85,Shell,39.1827983,-76.8205935,3.8
Columbia (South),21046,Royal Farms,"7084 Minstrel Way, 21046",3.89,Royal Farms,39.1759477,-76.8444624,3.79
Columbia (South),21046,Exxon,"7201 Eden Brook Dr, 21046",4.09,Exxon,39.1698781,-76.8656991,4.06
Ellicott City (West),21042,Mobil,"9320 Baltimore National Pike, 21042",3.85,Mobil,39.2779163,-76.8325436,3.82
Ellicott City (West),21042,Dash-In,"9075 Baltimore National Pike, 21042",3.89,-,39.2762251,-76.8250029,3.89
Ellicott City (West),21042,Carroll Motor Fuels,"9109 BALTIMORE NATIONAL PIKE, 21042",3.81,-,39.2771741,-76.8262007,3.81
Ellicott City (West),21042,Sunoco,"9395 Baltimore National Pike, 21042",3.89,Sunoco,39.2772371,-76.8350415,3.86
Ellicott City (West),21042,Sunoco,"10214 Baltimore National Pike, 21042",3.89,Sunoco,39.2803307,-76.8652201,3.86
Ellicott City (West),21042,Exxon,"10193 Baltimore National Pike, 21042",3.93,Exxon,39.2793591,-76.8636316,3.9
Ellicott City (West),21042,Shell,"4755 Dorsey Hall Dr, 21042",4.09,Shell,39.2423537,-76.8403131,4.04
Ellicott City (East),21043,Carroll Motor Fuels,"4132 Old Columbia Pike, 21043",3.81,-,39.2565046,-76.8197592,3.81
Ellicott City (East),21043,Exxon,"4235 Montgomery Rd, 21043",3.79,Exxon,39.2554156,-76.8184372,3.76
Ellicott City (East),21043,Carroll Motor Fuels,"8720 Baltimore National Pike, 21043",3.83,-,39.2808054,-76.8147058,3.83
Ellicott City (East),21043,Shell,"64 Frederick Rd, 21043",3.89,Shell,39.2654947,-76.7906258,3.84
Ellicott City (East),21043,Mobil,"4398 Montgomery Rd, 21043",3.88,Mobil,39.2520755,-76.8165282,3.85
Ellicott City (East),21043,Dash In,"4205 Montgomery Rd, 21043",3.89,-,39.2561283,-76.8190081,3.89
Ellicott City (East),21043,BP,"8505 Baltimore National Pike, 21043",3.83,BP,39.2842309,-76.8075056,3.78
Ellicott City (East),21043,Shell,"5651 Waterloo Rd, 21043",3.99,Shell,39.2170938,-76.806013,3.94
Ellicott City (East),21043,Exxon,"8850 Centre Park Dr, 21043",3.99,Exxon,39.2279074,-76.8127674,3.96
Ellicott City (East),21043,Sunoco,"8411 Baltimore National Pike, 21043",3.83,Sunoco,39.2865722,-76.8033853,3.8
Ellicott City (East),21043,Carroll Motor Fuels,"8300 Baltimore National Pike, 21043",3.81,-,39.2895052,-76.7997418,3.81
Severn,21144,Royal Farms,"7843 Telegraph Rd, 21144",3.79,Royal Farms,39.1373727,-76.684828,3.69
Severn,21144,Exxon,"805 Reece Rd, 21144",3.95,Exxon,39.1361231,-76.6867451,3.92
